artist,albums,tracks,bytes,in_active,active_tracks
A Place To Bury Strangers,2,3,11320900,no,0
"A. Skillz, Krafty Kuts",1,3,12185340,no,0
A.M.C,3,3,14079407,no,0
ABRA,1,3,12643671,no,0
"ALEX, Tokyo Rose",1,3,11443936,no,0
AWOLNATION,3,3,10005873,no,0
Adelitas Way,2,3,8669896,no,0
Afrojack,2,3,10894651,no,0
AkaHendy,3,3,11344622,no,0
Akademie für Alte Musik Berlin,1,3,6723236,no,0
Alan Walker,2,3,9959370,no,0
Alcest,2,3,18419359,no,0
Alesso,2,3,12657577,no,0
Ali,3,3,8909414,no,0
Alice Bag,2,3,6643734,no,0
Alice Cooper,3,3,10267803,no,0
Alicia Keys,3,3,10275014,no,0
Alvarius B. & Cerberus Shoal,1,3,15643944,no,0
Amplify,2,3,11179560,no,0
"Amplify, Master Error, profile",1,3,12603473,no,0
Amy Winehouse,2,3,11476302,yes,81
Angel Haze,3,3,7858684,no,0
Animaniacs,1,3,6510897,no,0
Anthony Danza,1,3,10137176,no,0
Anycia,3,3,5304896,no,0
Aperture Science Psychoacoustic Laboratories,1,3,8640436,no,0
Arc Nade,2,3,9054559,no,0
"AronChupa, Little Sis Nora",3,3,7938467,no,0
Arthur Grumiaux,1,3,51734908,no,0
Ashanti,2,3,11921269,no,0
Ashnikko feat. Kelis,2,3,8479913,no,0
Ashnikko x Raf Riley,1,3,8768287,no,0
Astrid S,3,3,8810172,no,0
AtomFlow,1,3,6149701,no,0
Aura Shred,3,3,11026238,no,0
Austrian Death Machine feat. Dany Lambesis,1,3,10473616,no,0
Ayesha Erotica,3,3,7618075,no,0
BRVMES,3,3,10120777,no,0
Bacchae,2,3,7604746,no,0
Bad Company UK,1,3,19450738,no,0
Bad Cop Bad Cop,1,3,7955543,no,0
Bad Suns,2,3,9176979,no,0
Bandstahl,1,3,14366423,no,0
"BassTon, Techno Tazzy, Tazzy",3,3,6892261,no,0
Bastet,1,3,5584578,no,0
Bastille,2,3,10872575,no,0
Bauhaus,3,3,15978256,no,0
Be Your Own Pet,3,3,8728826,no,0
Becky G,3,3,9741925,no,0
Bedless Bones,1,3,13506657,no,0
"Beethoven; Wiener Philharmoniker, Horst Stein, Friedrich Gulda",1,3,70889951,no,0
Ben E. King,3,3,7139570,no,0
Bill $aber,3,3,6936764,no,0
Bishop Briggs,3,3,8823972,no,0
Bizarre Inc,3,3,15805065,no,0
Black Stone Cherry,2,3,8816830,no,0
Blessthefall,3,3,11115773,no,0
"BloodThinnerz, BlankFace",1,3,13211813,no,0
Blue Stahli,2,3,10847173,no,0
Bo Diddley,2,3,6177982,no,0
Bo En,2,3,12029397,no,0
Bob Marley,2,3,11043155,no,0
Bob Sinclar,3,3,14084107,no,0
Bobby Caldwell,2,3,11383004,no,0
Bohnes,2,3,10649688,no,0
"Bommer, Subject 31, CruelKit",1,3,10576171,no,0
"Bones, Lyson",1,3,5881736,no,0
"Boozoo Bajou, Tony Joe White",1,3,17101137,no,0
"Borgore, Larkin Poe",2,3,11466097,no,0
Bru-C,3,3,9751698,no,0
Brutal Truth,2,3,7286717,no,0
Buddy Holly And The Crickets,1,3,5166735,yes,4
Burial,3,3,19639177,no,0
Bülow,3,3,8439226,no,0
CHVRCHES,2,3,10516010,no,0
CLAVVS,3,3,10407361,no,0
Calvin Harris feat. Rihanna,2,3,11371621,no,0
Cameron Azi,3,3,6517721,no,0
Carrie Underwood,2,3,10315712,no,0
"Cast of Black-ish, The Roots",1,3,4489473,no,0
Cayetana,2,3,9136036,no,0
Cerberus Shoal,1,3,28898366,no,0
Chainless,2,3,9268994,no,0
Chaka Khan,3,3,15150356,no,0
Charlie North,1,3,11485489,no,0
Charlotte Sands,3,3,8594010,no,0
Cheap Perfume,2,3,6467730,no,0
Cheekface,3,3,7930389,no,0
Chelsea Wolfe,3,3,12374382,no,0
Cherrelle,2,3,20214751,no,0
Cherry Glazerr,2,3,9917081,no,0
Chris Cornell,3,3,11828178,no,0
Chuckklez,1,3,9144832,no,0
Chxeu,3,3,6731088,no,0
Cinder Well,1,3,13722881,no,0
"Circle Of Dust, Celldweller",3,3,11286964,no,0
Clean Bandit,2,3,10764876,no,0
Cloutsyder,2,3,4812858,no,0
Cluster,1,3,53395791,no,0
"Coil, Innergate",1,3,11801212,no,0
"Coil, Zos Kia, Marc Almond",1,3,34693897,no,0
Collective Soul,3,3,14960243,no,0
"Congo Natty, Blackstar",1,3,10299217,no,0
"Congo Natty, Conquering Lion",1,3,10394973,no,0
Corelia,1,3,10527117,no,0
Craig Xen,1,3,4996688,no,0
Crawlers,3,3,7958360,no,0
Creature Feature,1,3,9334638,no,0
Crim3s,2,3,8029749,no,0
Crimson Apple,3,3,9569508,no,0
Crowded House,3,3,9982077,no,0
Current Joys,2,3,13242986,no,0
Cyanotic,3,3,13567273,no,0
Côte Déserte,2,3,15531062,no,0
D Chapo,3,3,6828983,no,0
DAM,1,3,10902187,no,0
DEVXTION,1,3,9031420,no,0
"DJ Force, The Evolution",3,3,14459764,no,0
"DJ Myosuke, Tug",3,3,7142551,no,0
DJ Rap,2,3,12685183,no,0
DJ Zinc,3,3,13794900,no,0
Da Vosk Docta,3,3,12764400,no,0
Damzy,2,3,10551689,no,0
Daniel Barenboim,3,3,15269216,no,0
"David Guetta, MORTEN",3,3,8422652,no,0
Dazz Band,2,3,13970447,no,0
Deafheaven,2,3,19502540,no,0
Dean Martin,2,3,6640945,no,0
Deathpact,3,3,7224298,no,0
Debbie Deb,2,3,17047519,no,0
Descartes A Kant,1,3,11744274,no,0
Destiny's Child,2,3,11358097,no,0
Devilman,2,3,9573855,no,0
Diagnostix,3,3,9488219,no,0
Dina Ayada,3,3,5975231,no,0
Dirty Honey,1,3,10300238,no,0
"Dj Noriken, Dj Genki",1,3,10466168,no,0
Document One,3,3,11623827,no,0
Doruksen,3,3,15659422,no,0
"Downfall Of Gaia, In The Hearts Of Emperors",1,3,16814524,no,0
Dread MC,1,3,10806512,no,0
"Drop Dead, Gorgeous",1,3,8550544,no,0
"Drumsound, Bassline Smith",3,3,12182240,no,0
"Drz, Sub Zero",1,3,10065098,no,0
Dubloadz,2,3,12192066,no,0
Dusty Springfield,3,3,9157939,no,0
"Dweller, Millennium Jazz Music",2,3,12280065,no,0
Easter,1,3,12776901,no,0
Elderbrook,3,3,11599937,no,0
Electric Wizard,1,3,20707677,no,0
Elitist,1,3,10084009,no,0
Ellende,3,3,23365058,no,0
Ellise,3,3,8494254,no,0
Elvis Costello,2,3,9651582,no,0
Ember Falls,2,3,13252751,no,0
Emerson Dracon,1,3,10462547,no,0
Empathy Test,1,3,10976955,no,0
Eneferens,2,3,23117885,no,0
Engelwood,3,3,7210950,no,0
"Engelwood, Jeff Kaale",1,3,7412580,no,0
Etta James,2,3,7735938,no,0
Exposé,2,3,11056027,no,0
Fabulous Disaster,2,3,6409713,no,0
Farruko,3,3,10686050,no,0
"Fast & Furious_ The Fast Saga, SXMPRA, The Notorious B.I.G_",1,3,7517290,no,0
Fastmoney Ant,3,3,5735674,no,0
Fatal Nostalgia,2,3,28225790,no,0
Fayenne,1,3,12458307,no,0
Fea,1,3,8211106,no,0
Fit For A King,2,3,10725326,no,0
Fort Knox Five,2,3,11624961,no,0
Forxst,3,3,8754911,no,0
Free Kitten,2,3,9524497,no,0
"Friction, Kanine",2,3,11724739,no,0
Frédéric Chopin,3,3,11952603,no,0
Fuimadane,3,3,11025793,no,0
Funeral Wisdom,1,3,16941379,no,0
Future Primitive,3,3,13872357,no,0
G-Eazy,3,3,11152567,no,0
"GRAY, Ragga Twins",1,3,12561890,no,0
GULLYSPiT,3,3,13441879,no,0
Gabríel Ólafs,3,3,8109011,no,0
Gaelic Storm,2,3,10650395,no,0
George Michael,3,3,10401265,no,0
Gerard Way,2,3,9590319,no,0
"Getty, Kobaryo",1,3,9022690,no,0
Ghost,3,3,12734409,no,0
Ghost Data,2,3,12001008,no,0
Giant Drag,1,3,8682813,no,0
Gipsy Kings,3,3,11974724,no,0
Girl Friday,2,3,9617080,no,0
Glen Campbell,3,3,8395938,no,0
Gloom Girl MFG,3,3,9036403,no,0
God Module,2,3,13624163,no,0
Gossip,2,3,7838036,no,0
Gregory Alan Isakov,1,3,9218541,no,0
Grendel,2,3,12614278,no,0
"Grima x Azza, TNA",3,3,10306857,no,0
Grouplove,3,3,10432603,no,0
Guitar Fight from Fooly Cooly,1,3,5256559,no,0
"Guitar Gabby, The Txlips Band",2,3,16028594,no,0
Gwen Stefani,3,3,10221656,no,0
Gym Class Heroes,2,3,10284977,no,0
HAFFWAY,3,3,8753123,no,0
Hamdi,3,3,9950147,no,0
Hardwell,3,3,10044751,no,0
Heilung,2,3,24738336,no,0
Herbz & Friends,1,3,9348485,no,0
Hexa,3,3,12147747,no,0
High Contrast,3,3,16462135,no,0
Hinayana,2,3,12787360,no,0
"Hollywood Undead, Lefty Gunplay, N8NOFACE",1,3,11631462,yes,3
Hoobastank,3,3,9717673,no,0
Hopout Shawn,3,3,7149078,no,0
Human People,1,3,6509051,no,0
Humanity's Last Breath,1,3,13570044,no,0
Hunny,3,3,8834445,no,0
Häxenzijrkell,1,3,33089198,no,0
I Set My Friends On Fire,1,3,11202158,no,0
"Idyllic, Komorebi, Shou",3,3,5133143,no,0
"Idyllic, Shou, Whimsical",3,3,5986733,no,0
Igor Levit,2,3,14735895,no,0
Illenium,3,3,9949881,no,0
"Imagine Dragons, Jorgen Odegard",3,3,11916537,no,0
Incendiariat,1,3,33072273,no,0
Isaac Stern,1,3,41735300,no,0
JATAN SATAN,3,3,6650969,no,0
JAck The Ripper,3,3,9966077,no,0
JHAYCO,3,3,11923648,no,0
"JHITZU, Vizion UK",1,3,10775395,no,0
JT Music,3,3,11360074,no,0
Jack Johnson,2,3,9701250,no,0
Jack White,2,3,8539130,no,0
Jackie Wilson,3,3,7605778,no,0
Jaden Hossler,3,3,8376341,no,0
James Hiraeth,3,3,7826646,no,0
James Spiteri,2,3,11214076,no,0
Jay Faded,3,3,9229042,no,0
Jazztronik,3,3,31122528,no,0
Jennifer Lopez,2,3,11736818,no,0
Jesse Johnson,3,3,16281105,no,0
Joe Satriani,1,3,13204311,no,0
"Johannes Brahms; Anne‐Sophie Mutter, Antônio Meneses, Berliner Philharmoniker, Herbert von Karajan",1,3,68883973,no,0
John Denver,3,3,8821570,no,0
Jonas Brothers,3,3,8666120,no,0
KXLLSWXTCH,3,3,6149690,no,0
Kaleah Lee,3,3,7393760,no,0
Kamiyada,2,3,5759468,no,0
Kano,1,3,18891752,no,0
Kansas,3,3,13767995,no,0
Karmin,2,3,10498561,no,0
Kate Nash,1,3,11091537,no,0
Ke$ha,2,3,10416117,no,0
"Keep Shelly In Athens, Home Video, Bonobo",1,3,22069778,no,0
Kensuke Ushio,1,3,4800978,no,0
Kero Kero Bonito,2,3,7376037,no,0
Key 13,1,3,10008740,no,0
Khalid,2,3,9546455,no,0
Kid Sister,1,3,8228312,no,0
Kind Eyes,3,3,8081911,no,0
King Gizzard & the Lizard Wizard,2,3,12222292,no,0
King and Queen of the Losers,2,3,8121378,no,0
Kiss,3,3,9829290,no,0
Klasey Jones,2,3,11253952,no,0
"Klasey Jones, The Wildcatz, Sooski",1,3,10602408,no,0
Kleenex_Liliput,1,3,8026785,no,0
"Komorebi, Idyllic, Whimsical",3,3,5294270,no,0
"Komorebi, Whimsical, Shou",3,3,5566641,no,0
Kota the Friend,3,3,9973116,no,0
"Kottonmouth Kings, Insane Clown Posse",1,3,13567139,no,0
Krafty Kuts,3,3,11986313,no,0
"Kygo, Imagine Dragons",3,3,10224571,no,0
LIGHTCHAPTER,3,3,10881699,no,0
LL COOL J,2,3,10693079,no,0
Lady GaGa,1,3,14290849,no,0
Lascar,3,3,24544762,no,0
Lauv,2,3,9111255,no,0
Lazerpunk,3,3,12305492,no,0
Leathermouth,1,3,6810304,no,0
"Leif Ove Andsnes, Jean Sibelius",1,3,11111962,no,0
Lemon D,2,3,17236675,no,0
Letters To Cleo,1,3,9076624,no,0
LiL BO WEEP,2,3,4843987,no,0
Lil Toe,2,3,5334213,no,0
Liquid,1,3,12447763,no,0
Lisa Prank,1,3,6338756,no,0
Lit,3,3,10293149,no,0
Lizzo,3,3,7562682,no,0
Louis Armstrong,3,3,6644345,no,0
Love Battery,2,3,13502081,no,0
Luca Agnelli,3,3,16982449,no,0
Luza Cult,3,3,7446139,no,0
Lyfthrasyr,1,3,13330810,no,0
Līve,2,3,13169945,no,0
M.I.A_,3,3,10020804,no,0
"MAULED, Kristen Merritt",3,3,9722324,no,0
MPH,3,3,10546480,no,0
Macelleria Mobile Di Mezzanotte,3,3,13124710,no,0
Madison Beer,3,3,10138382,no,0
"Madvillain, Madlib, MF DOOM",1,3,4706244,no,0
Malente,2,3,12863376,no,0
Mariah Carey,3,3,11337032,no,0
Marianas Trench,3,3,12688424,no,0
Martin Garrix,3,3,11024996,no,0
Martin Landh,2,3,7574155,no,0
Masakatsu Takagi,1,3,10236173,no,0
"Matoma, The Notorious B.I.G_",1,3,14658921,no,0
Matt Maeson,1,3,10734449,no,0
"Matthew Herbert, RJD2, Shawn Lee",1,3,12691497,no,0
Max Brhon,3,3,10427429,yes,1
Max Fractal,1,3,11717163,no,0
Maître Gims,2,3,12360401,no,0
Megan Thee Stallion,3,3,7854592,no,0
Memoriam,2,3,11853624,no,0
Memphis May Fire,2,3,11385127,no,0
"Mendelssohn, Brahms; Anne‐Sophie Mutter, Berliner Philharmoniker, Karajan",1,3,81310831,no,0
Midnight Oil,3,3,12881559,no,0
Mike Posner,2,3,9181723,no,0
Mischief Brew,3,3,8334268,no,0
MitroWave,2,3,6460377,no,0
Miura Jam,3,3,8733155,no,0
Moe Shop,3,3,9075564,no,0
Monstercat,3,3,12656239,no,0
Mori Calliope,1,3,8840365,no,0
Motherfolk,3,3,10786017,no,0
Mugxtsu,2,3,7430535,no,0
"Mulan - Cast, Disney",1,3,7846354,no,0
Mully,2,3,10396585,no,0
N.W.A,3,3,15309176,no,0
NNHMN,3,3,12349491,no,0
NUTRONIC,1,3,14896778,no,0
Neek,3,3,9715068,no,0
Neffa,3,3,9632329,no,0
Nelly Furtado,2,3,11477592,no,0
Nena,3,3,10875872,no,0
Neo Boys,1,3,6748554,no,0
NetNobody,3,3,9913002,no,0
Newcleus,1,3,20921124,no,0
Niall T,3,3,10650771,no,0
Nightmares on Wax,3,3,13003289,no,0
Noa Kirel,3,3,8928125,no,0
Noah B,3,3,10996103,no,0
Nolwenn Leroy,2,3,10927522,no,0
"Northless, Light Bearer",1,3,33717652,no,0
Nosferatu,1,3,10863623,no,0
Nothing But Thieves,3,3,9502500,no,0
Nots,2,3,12662147,no,0
Nu Shooz,1,3,13159719,no,0
Nux Vomica,1,3,41621920,no,0
Obsydians,3,3,14421290,no,0
Odyssy,3,3,10470240,no,0
Oingo Boingo,2,3,12627758,no,0
Ola Gjeilo,3,3,7308954,no,0
Omni Trio,3,3,15574062,no,0
One Way,2,3,11821654,no,0
Or3o,3,3,9660219,no,0
Orchestra Of The Age Of Enlightenment,1,3,15911100,no,0
Order of the Vulture,1,3,11380614,no,0
Origin Unknown,2,3,13745042,no,0
"Original Sin, Sub Zero",2,3,9259006,no,0
Otis Redding,3,3,8121506,no,0
Outlaws,1,3,19781179,no,0
"Over the Garden Wall, The Blasting Company",1,3,4405327,no,0
P.O.D_,2,3,11479393,no,0
PACKS,3,3,6895157,no,0
Palehound,3,3,8114553,no,0
Panthurr,2,3,6703404,no,0
Partyline,1,3,5980442,no,0
Peach Club,3,3,9956651,no,0
Pendulum,2,3,14356906,no,0
Pino✝Angel,2,3,10276618,no,0
Plump DJs,3,3,12176070,no,0
Pomplamoose,3,3,8731185,no,0
Potochkine,3,3,13429890,no,0
Precious Child,2,3,8719787,no,0
Priests,2,3,8209234,no,0
"Prince, The Revolution",3,3,15023199,no,0
Products Band,3,3,13093976,no,0
Public Enemy,3,3,10831176,no,0
Public Memory,1,3,10376683,no,0
Puddle Of Mudd,1,3,11649047,no,0
Pure Obsessions & Red Nights,2,3,12228183,no,0
Pythius,3,3,13609823,no,0
QZB,3,3,12463116,no,0
Quercus Alba,1,3,8043639,no,0
Quiet Riot,2,3,13995004,no,0
RAMSEY,2,3,11457216,no,0
"Randall, Andy C",2,3,14946355,no,0
Rascal Flatts,1,3,11014996,no,0
Rasputina,3,3,10399726,no,0
Ratos de Porão,3,3,7873720,no,0
Raunchy,2,3,14831471,no,0
Rav,3,3,6598560,no,0
Razor,2,3,7799584,no,0
Reaver,1,3,16171910,no,0
Rebel MC,2,3,12612079,no,0
Rebelmatic,2,3,7867819,no,0
"Redalice, Usao",2,3,7902550,no,0
Regnvm Animale,2,3,15152634,no,0
Reuben Vincent,3,3,8410985,no,0
Rico Nasty,2,3,6116844,no,0
Rites Of Spring,1,3,7021037,no,0
Roar,1,3,6655302,no,0
Robyn,3,3,10827750,no,0
Rogue9,3,3,3935750,no,0
Rome Music,3,3,9766788,no,0
Roniit,3,3,10875953,no,0
Russian Circles,2,3,17553477,no,0
"Röyksopp, Fever Ray",2,3,14873361,no,0
"Röyksopp, Maurissa Rose",2,3,18336859,no,0
SIERRA,2,3,10322777,no,0
"SZA, Justin Timberlake",3,3,9816658,no,0
Sabrina Song,1,3,7915810,no,0
Sacred Noose,1,3,17294294,no,0
Sade,2,3,12556913,no,0
"Saltatio Mortis, Blind Guardian",2,3,29051279,no,0
"Sangre de Muerdago, Pablo C. Ursusson",2,3,14333137,no,0
Satanbeat XXI,2,3,8504006,no,0
Saturn,3,3,4358710,no,0
Saving Abel,2,3,10185934,no,0
Scoot Teasley,3,3,9738021,no,0
Scorpions,3,3,11468155,no,0
Sea Wolves of the Atlantic,2,3,8723675,no,0
Sean Kingston,3,3,10446015,no,0
Sean Paul,3,3,8378413,no,0
Sennix,3,3,8778883,no,0
Serge Ponsar,1,3,17812300,no,0
Serum,3,3,9310586,no,0
Sevendust,3,3,10638070,no,0
Sex Stains,1,3,4984740,no,0
Shadow Domain,1,3,15969854,no,0
Shadowdream,2,3,13662943,no,0
SharaX,3,3,11253806,no,0
"Shou, Idyllic, Whimsical",3,3,4952022,no,0
"Shou, Komorebi, Idyllic",3,3,5257950,no,0
"Shou, Whimsical, Komorebi",3,3,5653619,no,0
Shut Up and Dance,2,3,10018024,no,0
Shygirl,3,3,7823701,no,0
"Shygirl, Isabella Lovestory & PinkPantheress",1,3,9459393,no,0
Sickick,3,3,9192511,no,0
"Sidewalks and Skeletons, Catslash",1,3,7437615,no,0
Sieben,2,3,9686922,no,0
Sinzi,3,3,11546243,no,0
Siren,3,3,12126757,no,0
Skaen,1,3,12274557,no,0
Skanna,3,3,15369096,no,0
Skattxrbrain,1,3,7805868,no,0
Skepsis,3,3,10401298,no,0
Slayyyter,3,3,8864207,no,0
Smash Mouth,2,3,9109188,no,0
"Soft Siren, CASHFORGOLD, Sidewalks and Skeletons",1,3,8440218,no,0
Soul Extract,3,3,13564067,no,0
Soulja Boy,3,3,9675990,no,0
Sounds Of Life,1,3,15370809,no,0
Sphere (NO),1,3,13365507,no,0
Spiritual Yoga,3,3,4296313,no,0
Stabbing Westward,2,3,11602427,no,0
Stan Christ,3,3,12549209,no,0
Static-X,2,3,10578306,yes,165
"Stephen Barton, Frederik Wiedmann",1,3,12875935,no,0
Steve Aoki,3,3,10272753,no,0
Stromae,3,3,9894172,no,0
Studio Pressure,2,3,15176877,no,0
Sub Focus,3,3,12032032,no,0
Substep Infrabass,1,3,16072998,no,0
Sufjan Stevens,2,3,12261694,no,0
Suicide Commando,3,3,17992232,no,0
Sunshine Productions,2,3,16028222,no,0
Super Famous Fun Time Guys,3,3,10195193,no,0
Swami LatePlate,1,3,24066612,no,0
"T95, Sub Zero",1,3,10804934,no,0
TEKKEN+,3,3,6172725,no,0
TLC,3,3,11710801,no,0
"TNGHT, Hudson Mohawke, Lunice",3,3,9229118,no,0
TURNO,3,3,12037964,no,0
"TURNO, Dreps",3,3,8692675,no,0
TV Girl,2,3,9176714,yes,1
TWICE,3,3,9422947,no,0
T_I,3,3,10304471,no,0
Tamar-kali,1,3,13195857,no,0
Telephunken,2,3,10969317,no,0
That Kid,3,3,8161105,no,0
The Amity Affliction,3,3,11667503,no,0
The Barkays,1,3,16132755,no,0
The Bellrays,3,3,6698408,no,0
The Cab,2,3,11116245,no,0
The Champs,2,3,5255476,no,0
The Cranberries,3,3,14872756,no,0
The Crystals,2,3,5591618,no,0
The Darkness,2,3,9878091,no,0
The Disease,1,3,10515239,no,0
The Eyeliners,1,3,3459399,no,0
The Frumpies,1,3,3665324,no,0
The Garden,3,3,8100428,no,0
The Helix Nebula,1,3,15767606,no,0
The Last Bear Ender,3,3,12367356,no,0
The Lovin' Spoonful,3,3,6194326,no,0
The O'Neill Brothers Group,2,3,10729256,no,0
The Paper Kites,2,3,9292853,no,0
The Ramones,3,3,6976409,no,0
The Score,2,3,9930937,no,0
The Streets,3,3,9846209,no,0
The Sugarcubes,3,3,11087690,no,0
The Supremes,2,3,7213674,no,0
The Time,2,3,20011871,no,0
The Toxic Avenger,2,3,13535793,no,0
"The Truper, The Sentinel",1,3,18975469,no,0
The Unlikely Candidates,2,3,9753230,no,0
The Used,3,3,9589497,no,0
The Wood Between The Worlds,1,3,15597633,no,0
The Word Alive,3,3,9961986,no,0
Thee Headcoats,2,3,6635566,no,0
Their Dogs Were Astronauts,2,3,11586962,no,0
Thin Lizzy,3,3,12613669,no,0
This Mortal Coil,3,3,9610803,no,0
Thousand Foot Krutch,3,3,10057468,no,0
Thvnvtos,2,3,14665353,no,0
Tiger Trap,1,3,6455690,no,0
Tim And Eric,1,3,3919335,no,0
"Tinlicker, Julia Church, UNKLE",1,3,13810167,no,0
Tomkillsjerry,2,3,9623255,no,0
Train,2,3,10222378,no,0
Trinere,1,3,13793713,no,0
Trippybone,3,3,6094999,no,0
Tropical Fuck Storm + King Gizzard & the Lizard Wizard,1,3,20227089,no,0
"Tropical Fuck Storm, King Gizzard & The Lizard Wizard",1,3,20199006,no,0
Tuesday Child,1,3,15305661,no,0
Tujamo,3,3,8572853,no,0
Turnstile & BADBADNOTGOOD,1,3,10835607,no,0
Turnstile & Mall Grab,1,3,15363952,no,0
Twin Peaks_ Fire Walk With Me,1,3,16397545,no,0
Tyrant of Death,2,3,12294337,no,0
"UNKLE, Future Beat Alliance",1,3,17199127,no,0
UNNAMED (UNMD),2,3,17974625,no,0
"Uk Apache, Shy FX",2,3,10480064,no,0
Ulltisol,2,3,21176483,no,0
Ultra-Sonic,1,3,12409565,no,0
Unison,1,3,12531390,no,0
Urban Hype,1,3,11963064,no,0
Van Morrison,2,3,10488283,no,0
Vanagandr,2,3,24957662,no,0
Vance Joy,2,3,9760174,no,0
Vanessa Funke,1,3,13492260,no,0
VazioBlackMetal,1,3,10206650,no,0
Vibe Chemistry,3,3,9215132,no,0
Vibes & Wishdokta,3,3,15162018,no,0
Vile卑劣,1,3,7385148,no,0
Vinyl Disciples,3,3,9434953,no,0
Violent Onsengeisha,1,3,61238344,no,0
Viral Millennium,1,3,11512340,no,0
Voodoo Queens,2,3,9145609,no,0
Vvilderness,2,3,17583968,no,0
WARGASM (UK),3,3,10735202,no,0
"WWE, CFO$",3,3,10146712,no,0
Walk The Moon,3,3,10335864,no,0
Wandering With,3,3,9255331,no,0
War on Women,1,3,5929265,no,0
Wardruna,2,3,18761750,no,0
Wevlth,3,3,11541673,no,0
"Whimsical, Idyllic, Komorebi",3,3,5941249,no,0
"Whimsical, Shou, Idyllic",3,3,5480757,no,0
Widertod,1,3,20268965,no,0
Wilbur Soot,3,3,10144360,no,0
Wilson Pickett,3,3,6459833,no,0
Wilt,1,3,23382597,no,0
Witchouse 40k,3,3,6001974,no,0
"WoT Music Team, Akira Yamaoka, Andrius Klimka, Andrey Kulik",1,3,6013393,no,0
Wvrm,3,3,6736714,no,0
X Ambassadors,2,3,10116370,no,0
XATASHI,3,3,4999933,no,0
XVVOID,3,3,3247065,no,0
Yaz,1,3,12734380,no,0
Yellowcard,2,3,10969458,no,0
Yo-Yo Ma,3,3,7673679,no,0
"Yo-Yo Ma, Kathryn Stott",1,3,7356787,no,0
Young Prophet,1,3,6416857,no,0
Young the Giant,3,3,11419439,no,0
Younger Hunger,3,3,10637664,no,0
Youryoungbody,2,3,9037613,no,0
Yung Neil,1,3,5389070,no,0
"Yungblud, Louane",1,3,11480132,no,0
"ZEDD, Bava",1,3,14775473,no,0
"ZEDD, Bea Miller",1,3,14892460,no,0
"ZEDD, Ellis, Bea Miller",1,3,15872839,no,0
"ZEDD, John Mayer",1,3,13613551,no,0
"ZEDD, Mesto",1,3,12755092,no,0
"ZEDD, Muse",1,3,16635349,no,0
"Zerb, Wiz Khalifa",3,3,7569215,no,0
Zwaard,1,3,26866452,no,0
almogfx,3,3,7676180,no,0
awfultune,3,3,7288416,no,0
becksuses,3,3,6661517,no,0
beetlebug,3,3,11345540,no,0
carpetgarden,2,3,6029900,no,0
iamjakehill,3,3,7558440,no,0
kay.xo,3,3,10251100,no,0
lovelytheband,2,3,10597317,no,0
luciid,3,3,16855716,no,0
mia,3,3,8591554,no,0
raimustdie,3,3,6168365,no,0
salem,1,3,11167598,no,0
"sweeep, WTCHCRFT",3,3,8799370,no,0
yeule,3,3,10332992,no,0
中森明菜,1,3,12792995,no,0
高田雅史,2,3,6700379,no,0
