artist,albums,tracks,bytes,in_active,active_tracks
Jean-Jacques Lafon,1,1,2905060,no,0
"Jean-Louis Charbonnier, Paul Rousseau, Claire Giardelli, Mauricio Buraglia, Pierre Trocellier",1,1,2329363,no,0
Jean-Luc Ponty,1,1,4427373,no,0
"Jean-Pierre Rampal, Marielle Nordmann",1,1,3356257,no,0
Jean-Yves Thibaudet,1,1,4150511,no,0
Jeanette,1,1,3409128,no,0
Jeff Mills,1,1,3845016,no,0
Jeff Williams,1,1,4621225,no,0
Jeff Zavac,1,1,2010703,no,0
Jeffree Star,1,1,3381101,no,0
Jelani Aryeh,1,1,2575139,no,0
Jello Biafra with the Melvins,1,1,7404377,no,0
Jelly Roll,1,1,3237182,no,0
Jengi,1,1,3633095,no,0
Jenna Paulette,1,1,3086520,no,0
"Jennifer Lopez, Pitbull",1,1,3620001,no,0
Jennifer Loveless,1,1,6256107,no,0
Jeno Jando,1,1,4547037,no,0
Jenő Jandó,1,1,4209025,no,0
Jeong In Seong,1,1,2832867,no,0
Jeremih,1,1,3543675,no,0
"Jeremy Noller, Mangue Sylla",1,1,5169123,no,0
Jeroen van Veen,1,1,5143378,no,0
Jerry Bock,1,1,2663652,no,0
Jerry Butler,1,1,1969669,no,0
Jerry Goldsmith,1,1,1209217,no,0
Jerry Grannan,1,1,3019783,no,0
"Jesper Kyd, Assassin's Creed",1,1,3760834,no,0
Jesper Lindell,1,1,3611123,no,0
Jess Benko,1,1,4069746,no,0
"Jessaudrey, Svperior Dwells",1,1,3910692,no,0
Jesse McCartney,1,1,3221900,no,0
"Jesse Welles, Mt. Joy",1,1,2530308,no,0
Jessi,1,1,2541154,no,0
Jessie Paege,1,1,3268390,no,0
Jesslee,1,1,3181848,no,0
Jesus Sister,1,1,1361003,no,0
Jetty Bones,1,1,2848174,no,0
Jewel,1,1,5354426,no,0
Jewels & Dreams,1,1,3066942,no,0
"Jeymes Samuel, Doja Cat, Kodak Black",1,1,4010699,no,0
"Jigitz, tabi",1,1,1924601,no,0
Jim Croce,1,1,3032593,no,0
Jim Peterik,1,1,4985007,no,0
Jim Wynn,1,1,4971931,no,0
Jimmy Buffett,1,1,3901418,no,0
Jimmy Fallon featuring John Rich,1,1,2571941,no,0
"Jimmy J, Cru-l-t",1,1,5829302,no,0
Jimmy Ross,1,1,6758374,no,0
Jimmy Urine,1,1,3908818,no,0
Jimmy Wahlsteen,1,1,1369303,no,0
Jin,1,1,3680654,no,0
Jinjer,1,1,5075106,no,0
JoAnn Falletta,1,1,2754012,no,0
JoJo Siwa (Kids),1,1,3267556,no,0
Joachim Witt,1,1,4506659,no,0
Joan Osborne,1,1,4560596,no,0
Joann,1,1,7115423,no,0
Joanna Sternberg,1,1,1440204,no,0
Joanna Wang,1,1,4129273,no,0
Jody Watley,1,1,3737014,no,0
"Joe Ford, Celldweller",1,1,5715788,no,0
Joe Public,1,1,3988656,no,0
"Joe, Van1llaUnicorn",1,1,2169349,no,0
"Joe, avrws, KITE!",1,1,3605354,no,0
Joey Beltram,1,1,5609021,no,0
Joey Myron,1,1,1997227,no,0
"Johannes Brahms; Emanuel Ax, Isaac Stern, Jaime Laredo, Yo‐Yo Ma",1,1,27251147,no,0
John Abercrombie,1,1,4378775,no,0
John B,1,1,6976672,no,0
John Glacier,1,1,1964315,no,0
"John K, Kelsea Ballerini",1,1,2187729,no,0
John Lee Hooker,1,1,2220780,no,0
John Mellencamp,1,1,4365023,no,0
"John Pattern, Jonah Kest",1,1,3110484,no,0
"John Q Irritated, Dirk Hess, Boozoo Bajou",1,1,5367704,no,0
"John Summit, HAYLA, ZEDD",1,1,4494932,no,0
John de Sohn,1,1,2800091,no,0
John-Allison Weiss,1,1,2601919,no,0
Johnny Cash & The Tennessee Two,1,1,2505392,no,0
Johnny Stimson,1,1,2330466,no,0
Joker,1,1,5271304,no,0
"Joker GF, Minutemen",1,1,2335129,no,0
Jokers Of The Scene,1,1,6333471,no,0
Jon Batiste,1,1,2882617,no,0
Jon Belle,1,1,3040730,no,0
Jon Cozart,1,1,2664192,no,0
Jon Hassell,1,1,10582415,no,0
Jon Lemon,1,1,2453930,no,0
Jon Winterstein,1,1,2722717,no,0
"Jon Z, Snoop Dogg, Wiz Khalifa",1,1,2828470,no,0
Jonathan Davis,1,1,3153782,no,0
Jonny Southard,1,1,2362109,no,0
JonnyBDope,1,1,995035,no,0
"Jony Shelby, Empress Linoleum",1,1,3156440,no,0
Joony,1,1,2182324,no,0
Jordan Clarke,1,1,2743228,no,0
Jordan Expression,1,1,2802130,no,0
Jordan Sweeto,1,1,2690758,no,0
Jordi,1,1,3514487,no,0
Jordy Searcy,1,1,3578306,no,0
Jorge Aguilar II,1,1,3147753,no,0
Jory Boy,1,1,3607607,no,0
Jose Feliciano,1,1,2876836,no,0
Joseph Banowetz,1,1,2979556,no,0
"Josh A, iamjakehill",1,1,2766444,no,0
Josh Gabriel,1,1,5049103,no,0
"Josh Jacobson, Treman",1,1,2206137,no,0
Josh Richards,1,1,2413029,no,0
Joshua Golden,1,1,2727580,no,0
Joshua Quimby,1,1,1719586,no,0
Joshua Ray Walker,1,1,2502974,no,0
José Padilla,1,1,6581376,no,0
Jotnarr,1,1,3754970,no,0
Joyner Lucas,1,1,4271362,no,0
"Jp Tha Hustler, Scum & Boondox",1,1,3444467,no,0
Jreg,1,1,1859979,no,0
Juan María Solare,1,1,2318866,no,0
Juanes,1,1,3651499,no,0
"Juche, Plastician",1,1,2467093,no,0
Juice,1,1,4015352,no,0
Juice Newton,1,1,3942217,no,0
"Juice WRLD, Clever & Post Malone",1,1,3740270,no,0
"Juice WRLD, Young Thug",1,1,2408573,no,0
Juicebox,1,1,3670866,no,0
"Juicy J, Project Pat, Wiz Khalifa",1,1,3063790,no,0
Julee Cruise,1,1,3600508,no,0
Juli,1,1,3074755,no,0
Julia Bondar,1,1,2917745,no,0
Julia Wolf,1,1,2420984,no,0
Julian Lloyd Webber,1,1,3807472,no,0
"Julie Bergan, R3HAB",1,1,2025425,no,0
"Julie Driscoll, Brian Auger, The Trinity",1,1,3215958,no,0
Julien-K,1,1,3698029,no,0
June McDoom,1,1,4458452,no,0
"June Miller, James Marvel, MC Mota",1,1,3619818,no,0
"June Miller, Teddy Killerz",1,1,4062455,no,0
Junglepussy,1,1,2933691,no,0
Junior Simba,1,1,2271006,no,0
Junk Mail,1,1,4553154,no,0
"Junk Mail, A.M.C",1,1,4235830,no,0
Junkie Kid,1,1,3666763,no,0
"Just Connor, Five Suns",1,1,3185659,no,0
Just Jungle,1,1,4571786,no,0
Just a Gent,1,1,4006448,no,0
"Justin Bieber, benny blanco",1,1,2255019,no,0
Justin Quiles,1,1,4224919,no,0
"JÅLØ, ØRBENYX",1,1,4127274,no,0
Jóhann Jóhannsson,1,1,2721528,no,0
Jörg Hilbert & Felix Janosa,1,1,4619500,no,0
"K Motionz, ArrDee, Riko Dan",1,1,2337377,no,0
"K Motionz, Comma Dee",1,1,3290066,no,0
"K Motionz, Duskee",1,1,5144607,no,0
"K Motionz, Emily Makis",1,1,3265126,no,0
"K Motionz, Songer",1,1,2280325,no,0
K Theory,1,1,3235044,no,0
"K-391, Alan Walker, Ahrix",1,1,2972879,no,0
"K-391, Alan Walker, Julie Bergan",1,1,3330221,no,0
K. McCarty,1,1,4011086,no,0
"K.A.A.N., ORBT",1,1,2429213,no,0
KAARAM,1,1,5133119,no,0
KAIBA,1,1,1496975,no,0
KALEO,1,1,3320874,no,0
KAM-BU,1,1,1777334,no,0
KANA-BOON,1,1,3725047,no,0
KAS_ST,1,1,6516999,no,0
KATTHEM,1,1,2566322,no,0
KATYA,1,1,2658112,no,0
KATworkshop,1,1,2402181,no,0
"KAYZO, Darko US, Scarlxrd",1,1,3993899,no,0
KBong,1,1,5490204,no,0
"KDot, Palizé",1,1,2552187,no,0
"KEM, Wiz Khalifa",1,1,3319871,no,0
KHEA,1,1,5410754,no,0
KL!P,1,1,4347290,no,0
KLF & Tammy Wynette_KLF & Tammy Wynette,1,1,3430098,no,0
KLĀPR,1,1,2972238,no,0
KNOX,1,1,2090771,no,0
"KOD.AMA, Bonobo",1,1,2744481,no,0
KREAM & Eden Prince feat. Louisa,1,1,2766887,no,0
KRS-One,1,1,3380969,no,0
KRS‐One,1,1,2708493,no,0
KURUPT FM,1,1,1765299,no,0
KVADRAT,1,1,6219886,no,0
KVÖL,1,1,3781976,no,0
Kaatayra,1,1,9065173,no,0
Kaboom Atomic,1,1,2744752,no,0
"Kadaver, Valk",1,1,3060191,no,0
Kage,1,1,3470062,no,0
Kagoshima Tangerine,1,1,6728327,no,0
Kaiser Chiefs,1,1,3167570,no,0
Kaizen,1,1,2768947,no,0
"Kajetan Wolas, Magiera",1,1,1774507,no,0
Kak Hatt,1,1,2582843,no,0
Kala Azar,1,1,5159285,no,0
"Kali Uchis, SZA",1,1,3687883,no,0
Kalifa,1,1,2451940,no,0
Kallaghan,1,1,3294889,no,0
Kallie Rock,1,1,3115571,no,0
Kamakaze,1,1,2597151,no,0
Kanashimi,1,1,3793224,no,0
Kane Strang,1,1,3118876,no,0
Kane and the Paraquat,1,1,4878311,no,0
"Kanine, A Little Sound",1,1,3197490,no,0
"Kanine, Arcando",1,1,2783383,no,0
"Kanine, Doktor",1,1,2989160,no,0
"Kanine, Durden",1,1,2240769,no,0
"Kanine, Elipsa",1,1,3214304,no,0
"Kanine, Gracie Van Brunt",1,1,3367223,no,0
"Kanine, Indi",1,1,3377083,no,0
"Kanine, MF VANDAL, Bizzare",1,1,3961845,no,0
"Kanine, Nu-La",1,1,2953405,no,0
"Kanine, P Money",1,1,3304677,no,0
"Kanine, Émilie Rachel",1,1,3308294,no,0
Kannibalen & Friends,1,1,4086821,no,0
Kaori Muraji,1,1,3259938,no,0
Kap Bambino,1,1,3181617,no,0
Karashnikov,1,1,3734739,no,0
"Kareful, Pholo",1,1,3579420,no,0
Kari Faux,1,1,2576205,no,0
Karl Jenkins,1,1,2408347,no,0
"Karley Scott Collins, Charles Kelley",1,1,2992658,no,0
Karma Fields,1,1,3765874,no,0
Karnstein,1,1,4187352,no,0
"Kasbo, Father Dude",1,1,3462477,no,0
"Kasbo, TENDER",1,1,3819303,no,0
Kash Kyla,1,1,2321295,no,0
Kaskade X Phoebe Ryan X LOKII,1,1,3278382,no,0
Kasra,1,1,4491120,no,0
"Kasra, S.P.Y",1,1,4775115,no,0
Kassa Overall,1,1,2686457,no,0
Kastra,1,1,2684563,no,0
Kastra feat. Linney,1,1,3214478,no,0
Kat Dahlia,1,1,3160184,no,0
Kat Von D,1,1,3985340,no,0
Kate Havnevik,1,1,7193824,no,0
Kate Stephenson,1,1,1808620,no,0
Katy Kirby,1,1,3518551,no,0
Katzenjammer,1,1,3701707,no,0
Kavinsky,1,1,4414215,no,0
Kavrila,1,1,2470306,no,0
Kay Kyser,1,1,2747814,no,0
Kaylee Bell,1,1,3086568,no,0
Kayzo,1,1,3935731,no,0
"Kayzo, Underoath",1,1,3516211,no,0
"Kayzo, calcium",1,1,2664395,no,0
Keane,1,1,3637605,no,0
Keep Shelly In Athens,1,1,2930850,no,0
Keina Suda,1,1,3261637,no,0
"Keith Mackenzie, Miggy",1,1,3276337,no,0
Keith Urban,1,1,3175683,no,0
"Kelvin 373, Waeys, Selecta J-Man",1,1,4000976,no,0
Kems,1,1,3117715,no,0
Ken Ashcorp,1,1,4756377,no,0
KenKode,1,1,3836525,no,0
Kendra Dantes,1,1,3153233,no,0
"Kendrick, Agent T",1,1,4071201,no,0
"Kendrick, Froidy, Big Lou",1,1,4116438,no,0
Keni Burke,1,1,4946384,no,0
Kenndog,1,1,2304263,no,0
Kenny Chesney,1,1,2847396,no,0
Kenny Elrod,1,1,3614889,no,0
Kenny Rogers,1,1,4067684,no,0
"KennyHoopla, Wiz Khalifa",1,1,2197545,no,0
Kenshi Yonezu,1,1,3682628,no,0
Kent Osborne,1,1,1104992,no,0
"Kent Osborne, Saliva Grey",1,1,2760933,no,0
Keny Arkana,1,1,5151691,no,0
Keppie,1,1,3722381,no,0
Kero One,1,1,3658699,no,0
Kevin Abstract,1,1,3034165,no,0
Kevin Johansen,1,1,4125627,no,0
Kevin MacLeod,1,1,4192582,no,0
Kevin Roldan,1,1,3215356,no,0
Kevin Rudolf,1,1,3629092,no,0
Kevin Rudolf feat. Lil Wayne,1,1,2950091,no,0
Keyes_,1,1,1917608,no,0
Keys N Krates,1,1,2582431,no,0
"Khai Dreams, FOREST",1,1,3186822,no,0
Khaled,1,1,4932400,no,0
Khazali,1,1,2706678,no,0
Khonsu,1,1,7367583,no,0
Khruangbin,1,1,5049314,no,0
Ki_Theory,1,1,4130434,no,0
Kiasmos,1,1,6564626,no,0
Kicked Off the Streets,1,1,2249823,no,0
Kid Cudi,1,1,3333046,no,0
Kid Quill,1,1,3705523,no,0
Kid Sistr,1,1,2637915,no,0
Kid Trash,1,1,1959056,no,0
Kids United,1,1,2738975,no,0
Kidzone,1,1,443340,no,0
Kiimi,1,1,3054986,no,0
Kill Bill_ The Rapper,1,1,2799660,no,0
Kill Ebola,1,1,1691748,no,0
Kill J,1,1,4486818,no,0
KillJoy,1,1,5233000,no,0
Killed By Deaf,1,1,3445939,no,0
"Killer Mike, Blxst, Offset",1,1,3214410,no,0
Killus,1,1,3550290,no,0
Kim Carnes,1,1,3535177,no,0
Kim Lenz and the Jaguars,1,1,1738341,no,0
Kina,1,1,2839654,no,0
Kindsight,1,1,3277377,no,0
Kinetic Pleasure,1,1,3609303,no,0
King Complex,1,1,2832099,no,0
King Crimson _ Robert Fripp,1,1,16586521,no,0
King Gnu,1,1,3011947,no,0
King Hannah,1,1,4911506,no,0
King Sunny Ade & His African Beats,1,1,7712817,no,0
King Tubby Meets Roots Radics,1,1,6801856,no,0
King Yosef,1,1,1514640,no,0
King's X,1,1,4255434,no,0
Kings Of Leon,1,1,3579011,no,0
"Kings Of The Rollers, Lydia Plain",1,1,3010536,no,0
"Kingston Sound System, The B-52's",1,1,4152427,no,0
Kinneret,1,1,3165311,no,0
Kippo,1,1,3549021,no,0
Kirara Magic Radio,1,1,3671818,no,0
Kiskadee,1,1,1963693,no,0
Kit Sebastian,1,1,3696230,no,0
Kitchen Cynics,1,1,5068406,no,0
Kitty Sucker,1,1,2535902,no,0
"Kleu, Filthy Philp",1,1,3167587,no,0
"Kleu, Isaac Maya",1,1,3432170,no,0
"Kleu, Leanne Louise",1,1,4296336,no,0
"Kleu, Zapya",1,1,3871805,no,0
Kngpn,1,1,2492849,no,0
Knife Party,1,1,4634390,no,0
Knox Fortune,1,1,3049593,no,0
"Koastle, DLG_",1,1,2526557,no,0
"Kobaryo, HYUN",1,1,2194314,no,0
Kobasolo,1,1,3976070,no,0
Kobosil,1,1,4655221,no,0
Koda,1,1,2606845,no,0
Kodeseven,1,1,3583824,no,0
Koka Mass Jazz,1,1,3595930,no,0
Koldovstvo,1,1,6808339,no,0
Komiko,1,1,5659092,no,0
"Komorebi, Idyllic, Shou",1,1,1740025,no,0
"Konceal, VersaVibe",1,1,3012767,no,0
Konflict,1,1,6576229,no,0
Kontravoid,1,1,3482144,no,0
Kool Keith,1,1,2358353,no,0
Kopps,1,1,3021937,no,0
"Kormz, Noxxic, Stillz",1,1,4160099,no,0
Kosmogyr,1,1,6673429,no,0
"Kotek, Littlemore",1,1,6226149,no,0
"Kottonmouth Kings, Saint Dog, Johnny Richter",1,1,3558538,no,0
Kove,1,1,3636883,no,0
Kowasu,1,1,2685350,no,0
Kozlov,1,1,5470439,no,0
"Kreator, Hiraes",1,1,4428829,no,0
"Kriminal, The Undercover Agent",1,1,6210802,no,0
Kris Kross,1,1,2793214,no,0
Kristin Hersh,1,1,3032780,no,0
Krolok,1,1,1737668,no,0
Kromozone,1,1,5634831,no,0
Kronstadt,1,1,5907258,no,0
Krooked Kings,1,1,4070947,no,0
Krust,1,1,7072790,no,0
"Krust, UNKLE",1,1,7647745,no,0
Kryn,1,1,4509729,no,0
Kréen,1,1,7721540,no,0
Kumarion,1,1,2877991,no,0
"Kumo, Teej",1,1,2890502,no,0
Kunning Fox,1,1,1554819,no,0
Kupla,1,1,2944068,no,0
Kurt Cobain,1,1,1511714,no,0
"Kurt Hugo Schneider, Austin Percario",1,1,3572393,no,0
Kurtis Blow,1,1,7116691,no,0
Kuwada,1,1,2875699,no,0
Kx5 feat. Hayla,1,1,4045684,no,0
"Kx5, deadmau5, Kaskade",1,1,3734865,no,0
Kyary Pamyu Pamyu,1,1,3321343,no,0
Kyddiekafka,1,1,2858537,no,0
Kygo & Chelsea Cutler,1,1,3518406,no,0
Kygo & Rita Ora,1,1,3661583,no,0
Kygo & Sasha Alex Sloan,1,1,3566748,no,0
Kygo feat. Ella Henderson,1,1,4282995,no,0
Kygo x Tina Turner,1,1,3364282,no,0
Kygo × Donna Summer,1,1,3258702,no,0
Kygo × Whitney Houston,1,1,3616147,no,0
"Kygo, Valerie Broussard",1,1,2845367,no,0
"Kygo, Whitney Houston",1,1,3601502,no,0
Kyle Dion,1,1,3147558,no,0
Kyle Landry,1,1,5589935,no,0
"Kyle McEvoy, RJD2, Wowflower",1,1,2757507,no,0
Kylie,1,1,3733240,no,0
Kylie Minogue,1,1,5540906,no,0
Kyo,1,1,2963867,no,0
Kyunchi,1,1,2545875,no,0
"Kürsk, Akouphenom",1,1,4584514,no,0
L 33,1,1,4736239,no,0
"L Double, Shy FX",1,1,4732300,no,0
L'Trimm,1,1,3733048,no,0
L.A. WITCH,1,1,3116313,no,0
"L.B. One, Datamotion, Perly I Lotry",1,1,3093890,no,0
L.E.S. Artistes,1,1,3524000,no,0
L.L. Cool J,1,1,3761973,no,0
"L8LOOMER, Doja Cat",1,1,3325155,no,0
L8NHTS,1,1,3018910,no,0
LA Priest,1,1,2635522,no,0
LABS och Körkollegiet,1,1,3341105,no,0
LADYBABY,1,1,4209026,no,0
LAKIM,1,1,3618704,no,0
LCD Soundsystem,1,1,5726376,no,0
LFO,1,1,3560709,no,0
LIL PHAG,1,1,2933594,no,0
LL Cool J,1,1,3562249,no,0
LMajor,1,1,5112134,no,0
LOCS,1,1,2418449,no,0
LOGIC,1,1,4126463,no,0
"LOSTBOYJAY, James Hiraeth",1,1,2796780,no,0
LOVE SEPT_,1,1,2547848,no,0
LS41,1,1,4827419,no,0
LSD,1,1,3017608,no,0
LSDXOXO,1,1,2246406,no,0
LU2K,1,1,4312344,no,0
LUND,1,1,3009484,no,0
LXXIV,1,1,3066916,no,0
LZNBY,1,1,27002757,no,0
La Canaille,1,1,4874349,no,0
La Caution,1,1,3033441,no,0
La Dispute,1,1,1517461,no,0
La Sera,1,1,2795682,no,0
La chanson des Gilets Jaunes,1,1,6107038,no,0
"LaRussell, Wiz Khalifa, Mike G Beatz",1,1,3208518,no,0
LaTour,1,1,4685851,no,0
Labelle,1,1,3753425,no,0
"Labrinth, Zendaya",1,1,3059589,no,0
Lacey Sturm,1,1,3945784,no,0
"Lady Gaga, BloodPop® & BURNS feat. Vitaclub",1,1,3532454,no,0
"Lady Gaga, BloodPop®, BURNS",1,1,3467866,no,0
"Lady Gaga, Gesaffelstein",1,1,3240384,no,0
"Lady Gaga, Weiß",1,1,5305278,no,0
Lady Maru,1,1,4779337,no,0
Ladysmith Black Mambazo,1,1,4546258,no,0
Lafame,1,1,2973845,no,0
Lah-Lah,1,1,1839080,no,0
Laid Back,1,1,3544423,no,0
Laidback Luke,1,1,4010036,no,0
Lakker,1,1,3914880,no,0
"Lamb of God, Kublai Khan TX, Malevolence",1,1,3770898,no,0
"Lamb of God, Megadeth",1,1,3453019,no,0
Lambrini Girls,1,1,2205343,no,0
Lameboysharp,1,1,2307390,no,0
Laments of Silence,1,1,3788110,no,0
Lamorn,1,1,3594375,no,0
Lando Chill,1,1,2769237,no,0
"Landon Ryle, Left Lucid",1,1,2999423,no,0
Landscape of Shadows,1,1,3264160,no,0
Landspeed,1,1,1968980,no,0
"Laney, Kendrick",1,1,4022389,no,0
Lankum,1,1,6617362,no,0
Lapis Lazuli,1,1,4198659,no,0
Lara Anderson,1,1,2819347,no,0
Lara Fabian,1,1,4955570,no,0
Larry Levan,1,1,6599808,no,0
"Lars Vaular, Röyksopp",1,1,2442818,no,0
Las Ketchup,1,1,3332428,no,0
Latitudes,1,1,6756083,no,0
"Latte, Toxinate",1,1,4889293,no,0
"Laur, Ck",1,1,1936287,no,0
"Laur, Feryquitous",1,1,2447804,no,0
"Laur, HYUN",1,1,2438518,no,0
"Laur, Juggernaut_",1,1,2203704,no,0
"Laur, M1shamo",1,1,2296701,no,0
"Laur, Team Grimoire, Sakuzyo",1,1,2860450,no,0
Laura Elliott,1,1,2787539,no,0
Lauren Babic,1,1,2842642,no,0
Lauren Sanderson,1,1,2348241,no,0
Laurent Garnier,1,1,13040147,no,0
Lav,1,1,2818447,no,0
Lavern Baker,1,1,1611268,no,0
Lawrence Burden,1,1,3068696,no,0
Lawrence Matthews,1,1,4250492,no,0
Lay Your Ghost,1,1,3791434,no,0
"Layo & Bushwacka, Paul Woolford",1,1,3112181,no,0
Layto,1,1,3126381,no,0
Lazerpunk x Rabbit Junk,1,1,5008015,no,0
Lazy Ghost,1,1,2895547,no,0
Lcy,1,1,3666542,no,0
Le Butcherettes,1,1,2122462,no,0
LeToya,1,1,3734949,no,0
Lead Belly,1,1,1838868,no,0
Lead Horizon,1,1,2385181,no,0
Leaders of the Lost,1,1,3741845,no,0
Leagues,1,1,3913101,no,0
Leah Mason,1,1,3586070,no,0
Leanna Firestone,1,1,3050590,no,0
Leat’eq,1,1,2733825,no,0
"Lecrae, Killer Mike, T.I_",1,1,3156394,no,0
Ledinsky,1,1,2501898,no,0
Lee Hazlewood,1,1,1097321,no,0
Lee Suhyun,1,1,2853573,no,0
Lee ‘Scratch’ Perry,1,1,3239591,no,0
Left Banke,1,1,2585711,no,0
"Left_Right, Dread MC, Bodyblow",1,1,4366889,no,0
"Left_Right, Just10",1,1,4863897,no,0
Leftfield,1,1,4656567,no,0
Leftover Crack,1,1,1733632,no,0
Leftöver Crack _ Citizen Fish,1,1,3341961,no,0
"Leighton, Jappa, JMan",1,1,4016636,no,0
"Lektrique, SWARM",1,1,4111995,no,0
Lemay,1,1,2753968,no,0
Lemondrop,1,1,3334947,no,0
Len Rhodes,1,1,3510896,no,0
"Lena Raine, Minecraft",1,1,2359749,no,0
Lenii,1,1,2051237,no,0
Lennie De Ice,1,1,4010451,no,0
"Lens, Lzee",1,1,2590200,no,0
Leo le Bug,1,1,4913877,no,0
Leon Haywood,1,1,5556831,no,0
Leon Thomas,1,1,3206852,no,0
Leon Vynehall,1,1,3942667,no,0
Leona Lewis,1,1,4409330,no,0
Leona Naess,1,1,4083724,no,0
Leonard Barton Trio,1,1,5206691,no,0
Leonard Rosenman,1,1,2834601,no,0
"Leprous, Musora Session",1,1,7022415,no,0
Les Amis d'ta femme,1,1,4173412,no,0
Les Cowboys Fringants,1,1,4824759,no,0
Lesley Gore,1,1,2122935,no,0
"Leslie Odom, Jr. × Sia",1,1,3333018,no,0
"Less Gravity, Year of the Knife",1,1,1537106,no,0
Lethal Bizzle,1,1,2245395,no,0
Letherette,1,1,2153486,no,0
Letoa,1,1,2572135,no,0
"Levela, Haribo",1,1,2671841,no,0
"Levn Mob, Wusta Culture",1,1,1970778,no,0
Lewberger,1,1,3410476,no,0
"Lewis Thompson, Clementine Douglas",1,1,2619151,no,0
Lexington Field,1,1,4338424,no,0
Leyla Blue,1,1,2776877,no,0
Leyla McCalla,1,1,3953028,no,0
Lhokanda,1,1,2165100,no,0
Lia Marie Johnson,1,1,3356752,no,0
Liana Flores,1,1,2245325,no,0
Lianne La Havas,1,1,3422903,no,0
Library Tapes,1,1,2191083,no,0
Lich King,1,1,3603322,no,0
Lichwood,1,1,3352974,no,0
Lick Back Organisation,1,1,4254291,no,0
Lick The Tins,1,1,3214229,no,0
Life Cried,1,1,4768077,no,0
Life Without Buildings,1,1,5031872,no,0
Light Asylum,1,1,4207906,no,0
Light Chaser,1,1,3224958,no,0
Liho,1,1,3906853,no,0
Lil Boodang,1,1,4033744,no,0
Lil Dann,1,1,2744877,no,0
Lil Gnar,1,1,1871331,no,0
Lil Jon & The East Side Boyz,1,1,5470904,no,0
"Lil Jon, Mac Dre",1,1,3397221,no,0
Lil Kapow,1,1,1102178,no,0
Lil Mariko,1,1,2395387,no,0
"Lil Peep, Lil Tracy",1,1,2347011,no,0
Lil Poverty Angels,1,1,1029093,no,0
Lil Revive,1,1,2021262,no,0
Lil Soda Boi,1,1,1954064,no,0
"Lil Tytan, Kinfolk Jon",1,1,2503472,no,0
"Lil Wayne, Wiz Khalifa & Imagine Dragons with Logic, Ty Dolla $ign & X Ambassadors",1,1,3956617,no,0
"Lil Wayne, Wiz Khalifa, Imagine Dragons",1,1,3796030,no,0
"Lil' Co, Killer Mike",1,1,3853620,no,0
Lilith Ai,1,1,2481360,no,0
Lillywood,1,1,2962058,no,0
Lily Allen,1,1,3261096,no,0
"Lily Madison, Zach Moon",1,1,3316585,no,0
Lily Rayne,1,1,2238894,no,0
Limbo,1,1,2640007,no,0
Limbo Slice,1,1,3004526,no,0
Lime,1,1,6840589,no,0
"Limitlezz, Shaggy",1,1,1914198,no,0
"Lin-Manuel Miranda, Mark Mancina, Disney",1,1,2564707,no,0
Lindemann,1,1,5409309,yes,9
Lindsay Schoolcraft,1,1,4173060,no,0
Lindsey Stirling & Royal & the Serpent,1,1,4072204,no,0
Line of Durin,1,1,3845769,no,0
Linus,1,1,2210346,no,0
Lionel Richie,1,1,5998709,no,0
Liquid Assassin,1,1,2845321,no,0
Liquid Assassin & Geno Cultshit,1,1,2269559,no,0
Lisa Lisa & Cult Jam,1,1,6543104,no,0
Lisa Livalli,1,1,3430962,no,0
Lisa Lugar,1,1,4324730,no,0
Lit Wilson,1,1,4765476,no,0
Little Eva,1,1,1740339,no,0
Little Hole Filled,1,1,5005362,no,0
Little Monarch,1,1,3010220,no,0
Live Solum,1,1,1643101,no,0
Livin' Joy,1,1,4128157,no,0
Living Colour,1,1,4625041,no,0
Livingmore,1,1,4003133,no,0
Liz,1,1,2911623,no,0
Liz Phair,1,1,3024411,no,0
Lizard Boy Original Cast,1,1,2267983,no,0
Lizz Robinett,1,1,2152379,no,0
Lizzy McAlpine,1,1,3623974,no,0
Lloyd Price,1,1,2709483,no,0
"LoVibes, Rip Myself",1,1,2589507,no,0
Local,1,1,2486914,no,0
"Local, 4K",1,1,2016338,no,0
Locust Leaves,1,1,7844103,no,0
"Lofi Fruits Music, Formal Chicken, Fets",1,1,1725359,no,0
Lollia,1,1,3362417,no,0
"Lollia, Sleeping Forest",1,1,5746062,no,0
Lonas Llewellynes,1,1,2166274,no,0
London Symphony Orchestra,1,1,3641751,no,0
Londonbeat,1,1,5259689,no,0
Lone Tusker,1,1,2929074,no,0
Lonely God,1,1,1048032,no,0
Lonely Playboy,1,1,1711364,no,0
Lontalius,1,1,1768449,no,0
Look Blue Go Purple,1,1,2750684,no,0
Looking Glass,1,1,2683811,no,0
Loowana,1,1,1756971,no,0
Lord Conrad,1,1,4755097,no,0
Lord Huron,1,1,3203107,no,0
Lord Swan3x,1,1,2709555,no,0
"Lorde feat. Khalid, Post Malone & SZA",1,1,3650212,no,0
Lorde feat. Run the Jewels,1,1,3588345,no,0
Lords Of Acid,1,1,3780552,no,0
Loreen,1,1,3061370,no,0
Loretta Lynn & Jack White,1,1,3556145,no,0
"Lorta, Sage, Devilish Trio",1,1,2648033,no,0
Los Amigos Invisibles,1,1,3323213,no,0
Los Campesinos!,1,1,2421461,no,0
Los Del Río,1,1,3612597,no,0
Los Enanitos Verdes,1,1,4545813,no,0
Los Fabulosos Cadillacs,1,1,4278370,no,0
